BJD - 2454833, Corrected Flux
3285.232650992, 1.004429830,
3285.253086640, 1.004608293,
3285.273522388, 1.004936666,
3285.293957935, 1.002887665,
3285.314393583, 1.002994724,
3285.334829331, 1.003296798,
3285.355264979, 1.003291327,
3285.375700627, 1.005181454,
3285.396136275, 1.006513561,
3285.416571923, 1.008224399,
3285.437007571, 1.011309174,
3285.477878868, 1.018090079,
3285.498314517, 1.017560958,
3285.518750165, 1.013801740,
3285.539185814, 1.013073023,
3285.580057111, 1.011837722,
3285.600492860, 1.013046043,
3285.620928509, 1.006791845,
3285.641364058, 1.004397530,
3285.661799807, 1.004980629,
3285.682235456, 1.005385633,
3285.723106755, 1.001484450,
3285.743542404, 0.988022909,
3285.763977954, 0.983357295,
3285.784413703, 0.994229485,
3285.804849353, 0.999054691,
3285.825285003, 0.998110781,
3285.968334552, 1.002052502,
3285.988770203, 1.005910938,
3286.009205953, 1.007159181,
3286.029641504, 1.007652616,
3286.050077154, 1.009150134,
3286.070512905, 1.007982784,
3286.090948455, 1.007410598,
3286.111384206, 1.009831108,
3286.131819857, 1.008559525,
3286.152255407, 1.007322857,
3286.172691158, 1.004859062,
3286.193126809, 1.000874873,
3286.213562360, 0.999798327,
3286.233998111, 0.998687614,
3286.254433763, 0.999794922,
3286.274869314, 1.001038585,
3286.295305065, 1.006935579,
3286.315740716, 1.009823641,
3286.336176268, 1.014438597,
3286.356612019, 1.015179221,
3286.377047671, 1.017647616,
3286.397483423, 1.018715169,
3286.417918974, 1.020117639,
3286.458790378, 1.018090971,
3286.479226030, 1.014105555,
3286.499661582, 1.010862780,
3286.520097334, 1.007326026,
3286.540532886, 1.005629667,
3286.560968538, 1.006572313,
3286.581404290, 1.003779293,
3286.601839843, 1.007668411,
3286.622275495, 1.001221944,
3286.642711247, 0.997215179,
3286.663146800, 0.982037176,
3286.704018205, 0.990152414,
3286.724453758, 0.995078499,
3286.744889510, 0.997245377,
3286.765325163, 0.998893727,
3286.785760716, 1.000422364,
3286.806196469, 1.003678461,
3286.826632122, 1.006018152,
3286.847067775, 1.010414248,
3286.867503428, 1.010857151,
3286.887939081, 1.010563872,
3286.908374834, 1.009970236,
3286.949246041, 1.003149361,
3286.969681794, 1.006825297,
3286.990117448, 1.006688352,
3287.010553001, 1.006242099,
3287.030988755, 1.005214259,
3287.051424408, 1.011920795,
3287.071859962, 1.010571210,
3287.092295716, 1.009436994,
3287.112731370, 1.007725337,
3287.133166923, 1.005524192,
3287.153602677, 1.006724902,
3287.194474085, 1.004079310,
3287.214909639, 1.010278482,
3287.235345294, 1.012550083,
3287.255780948, 1.014545944,
3287.276216602, 1.019225123,
3287.296652156, 1.022257914,
3287.317087911, 1.025190379,
3287.337523565, 1.024451311,
3287.357959119, 1.021289273,
3287.378394874, 1.019945017,
3287.398830528, 1.017799610,
3287.439701838, 1.009745842,
3287.460137492, 1.008488984,
3287.480573247, 1.007201061,
3287.501008802, 1.005699381,
3287.521444457, 1.004375629,
3287.541880212, 1.005908869,
3287.562315867, 0.992888426,
3287.582751422, 0.984131611,
3287.603187177, 0.986386596,
3287.623622832, 0.997193200,
3287.644058387, 0.997045261,
3287.684929798, 1.000273567,
3287.705365553, 1.003420091,
3287.725801108, 1.007087586,
3287.766672519, 1.008347392,
3287.787108075, 1.006134154,
3287.807543730, 1.007713852,
3287.827979486, 1.007864949,
3287.848415042, 1.008933628,
3287.868850697, 1.007744069,
3287.889286453, 1.009013996,
3287.930157665, 1.005858237,
3287.950593321, 1.006289361,
3287.971028977, 1.006333117,
3287.991464733, 1.006479574,
3288.011900289, 1.007137107,
3288.032335945, 1.005657105,
3288.052771701, 1.007086492,
3288.073207357, 1.008268647,
3288.093642913, 1.008824645,
3288.114078670, 1.009912204,
3288.134514326, 1.008116708,
3288.154949882, 1.010675544,
3288.175385639, 1.010187759,
3288.195821295, 1.015524770,
3288.216256852, 1.016628174,
3288.236692608, 1.018731380,
3288.257128265, 1.019248947,
3288.277564021, 1.017562765,
3288.297999578, 1.017823751,
3288.318435235, 1.017886037,
3288.338870991, 1.017231556,
3288.379742205, 1.014218563,
3288.420613519, 1.003904848,
3288.441049176, 1.001640788,
3288.461484933, 0.999169689,
3288.481920490, 0.985834657,
3288.502356247, 0.980226433,
3288.522791904, 0.992493394,
3288.543227561, 1.001721325,
3288.563663218, 1.001106894,
3288.584098875, 1.003802722,
3288.604534533, 1.003159818,
3288.624970190, 1.004985315,
3288.665841404, 1.003009290,
3288.686277162, 1.006655034,
3288.706712819, 1.007346033,
3288.727148477, 1.010738345,
3288.747584134, 1.014455007,
3288.768019792, 1.014059594,
3288.788455549, 1.016009091,
3288.808891107, 1.014772516,
3288.829326765, 1.011539969,
3288.849762522, 1.008625138,
3288.870198080, 1.008959615,
3288.911069496, 1.008296737,
3288.931505053, 1.006333722,
3288.951940711, 1.002892046,
3288.972376469, 1.000941337,
3288.992812027, 1.002534989,
3289.013247685, 1.007114297,
3289.033683443, 1.013324727,
3289.054119101, 1.014938405,
3289.074554759, 1.018205396,
3289.094990417, 1.020766410,
3289.115426075, 1.024494622,
3289.156297392, 1.015018495,
3289.176733050, 1.013850424,
3289.197168808, 1.012888881,
3289.217604366, 1.014931484,
3289.238040025, 1.013707434,
3289.258475783, 1.013211494,
3289.278911341, 1.010383989,
3289.299347100, 1.010138904,
3289.319782758, 1.009325749,
3289.340218316, 1.007531203,
3289.360654075, 1.006359881,
3289.401525292, 0.971661613,
3289.421961051, 0.974672480,
3289.442396609, 0.990369705,
3289.462832268, 0.994979691,
3289.483268026, 0.996864593,
3289.503703585, 0.997334570,
3289.524139244, 1.000360704,
3289.544575002, 1.005954131,
3289.565010661, 1.008321395,
3289.585446320, 1.009938701,
3289.605881979, 1.009336719,
3289.646753296, 1.003873312,
3289.667188955, 1.006067320,
3289.687624614, 1.006010208,
3289.708060373, 1.008063066,
3289.728495932, 1.008985623,
3289.748931591, 1.011001567,
3289.769367350, 1.012331863,
3289.789802909, 1.008813296,
3289.810238568, 1.006884126,
3289.830674327, 1.007845349,
3289.912416863, 1.003515101,
3289.932852622, 1.005773814,
3289.953288282, 1.011798989,
3289.973723841, 1.015552573,
3289.994159600, 1.018049127,
3290.014595259, 1.019790278,
3290.035030919, 1.022158742,
3290.055466578, 1.024107374,
3290.075902237, 1.023148783,
3290.096337896, 1.023013128,
3290.137209215, 1.011298931,
3290.157644874, 1.011328012,
3290.178080534, 1.010381387,
3290.198516193, 1.007618245,
3290.218951853, 1.006321942,
3290.239387512, 1.005108232,
3290.259823172, 1.004880814,
3290.280258931, 1.001680103,
3290.300694490, 0.989442957,
3290.321130150, 0.980248125,
3290.341565910, 0.986055211,
3290.382437229, 0.994943802,
3290.402872888, 0.996882053,
3290.423308448, 0.999033156,
3290.443744207, 1.003502407,
3290.464179867, 1.005556506,
3290.484615427, 1.008335088,
3290.505051186, 1.010089675,
3290.525486846, 1.011671745,
3290.545922505, 1.009465448,
3290.566358165, 1.009406719,
3290.586793825, 1.009019400,
3290.627665144, 1.008162471,
3290.648100804, 1.008181624,
3290.668536564, 1.009073232,
3290.688972223, 1.015011701,
3290.709407783, 1.024105212,
3290.729843543, 1.017641700,
3290.750279203, 1.015585596,
3290.770714762, 1.014429577,
3290.791150522, 1.013905285,
3290.811586082, 1.014666814,
3290.832021742, 1.015178351,
3290.872893062, 1.016228031,
3290.893328721, 1.015179046,
3290.913764481, 1.015946635,
3290.934200041, 1.014527393,
3290.954635801, 1.013909966,
3290.975071461, 1.015413584,
3290.995507021, 1.017321659,
3291.015942781, 1.016934122,
3291.036378440, 1.015599077,
3291.056814000, 1.013899150,
3291.077249760, 1.012390556,
3291.118121080, 1.009348784,
3291.138556740, 1.005779528,
3291.158992400, 1.004247556,
3291.179428160, 1.001207768,
3291.199863720, 0.997608095,
3291.220299380, 0.978944021,
3291.240735140, 0.974454564,
3291.261170800, 0.987739954,
3291.281606360, 0.993463906,
3291.302042120, 0.994913816,
3291.322477780, 1.000806252,
3291.363349099, 1.004850649,
3291.383784759, 1.006746741,
3291.404220319, 1.009631483,
3291.424656079, 1.009277607,
3291.445091739, 1.010563866,
3291.465527399, 1.011268888,
3291.485963059, 1.011467285,
3291.506398719, 1.009449924,
3291.526834379, 1.012128120,
3291.547270039, 1.007426400,
3291.567705599, 1.009077774,
3291.608577019, 1.005103259,
3291.629012679, 1.010962785,
3291.649448339, 1.011729749,
3291.669883999, 1.012015986,
3291.690319659, 1.010599030,
3291.710755319, 1.013355847,
3291.731190979, 1.014758698,
3291.751626739, 1.014101702,
3291.792497959, 1.016601041,
3291.812933719, 1.017937011,
3291.853804939, 1.009625161,
3291.874240699, 1.008791436,
3291.894676359, 1.007590714,
3291.915111918, 1.009257704,
3291.935547678, 1.006521623,
3291.955983338, 1.008629293,
3291.976418898, 1.006983532,
3291.996854658, 1.005489864,
3292.017290318, 1.003620873,
3292.037726078, 1.003360898,
3292.058161638, 1.005014360,
3292.078597298, 1.004768571,
3292.099033058, 0.999705501,
3292.119468617, 0.992425220,
3292.139904277, 0.977616577,
3292.160340037, 0.979629707,
3292.180775597, 0.994587482,
3292.201211257, 0.995017162,
3292.221646917, 0.996223663,
3292.242082576, 0.999455383,
3292.262518236, 0.999713755,
3292.282953996, 1.000617773,
3292.303389556, 1.003013097,
3292.344260975, 1.008817993,
3292.364696535, 1.010584564,
3292.385132295, 1.010850782,
3292.405567955, 1.013049250,
3292.426003514, 1.012131293,
3292.446439274, 1.011577192,
3292.466874934, 1.011400687,
3292.487310494, 1.010660730,
3292.507746253, 1.009485985,
3292.528181913, 1.009743062,
3292.548617473, 1.008360627,
3292.589488892, 1.011199118,
3292.609924651, 1.012935521,
3292.630360211, 1.013205393,
3292.650795871, 1.013973513,
3292.671231630, 1.015939492,
3292.691667190, 1.018179401,
3292.712102849, 1.018096686,
3292.732538609, 1.020322038,
3292.752974268, 1.020573995,
3292.773409828, 1.017501997,
3292.793845587, 1.018384030,
3292.834716806, 1.020047275,
3292.855152566, 1.017013127,
3292.875588225, 1.015429317,
3292.896023884, 1.012634639,
3292.916459544, 1.008020412,
3292.936895103, 1.004934169,
3292.957330863, 1.008433096,
3292.977766522, 0.999154665,
3292.998202081, 0.996324689,
3293.018637840, 0.992293105,
3293.039073500, 0.980033835,
3293.079944818, 0.984884262,
3293.100380477, 0.995362252,
3293.120816137, 0.995343718,
3293.141251796, 0.997603057,
3293.161687455, 0.996329317,
3293.182123214, 0.997924434,
3293.202558773, 1.001227292,
3293.222994432, 1.001525898,
3293.243430191, 1.004191537,
3293.263865850, 1.003876001,
3293.284301409, 1.005355325,
3293.325172827, 1.003357536,
3293.345608386, 1.007375870,
3293.366044145, 1.011417323,
3293.386479804, 1.011222757,
3293.406915363, 1.012503174,
3293.427351122, 1.008267276,
3293.447786781, 1.008610148,
3293.468222539, 1.008002423,
3293.488658098, 1.010458133,
3293.509093757, 1.006338502,
3293.529529516, 1.008311571,
3293.570400733, 1.001484929,
3293.590836392, 1.003411297,
3293.611272050, 1.008095527,
3293.631707709, 1.011342594,
3293.652143368, 1.015846030,
3293.672579026, 1.022051701,
3293.693014685, 1.022330598,
3293.713450343, 1.021377666,
3293.733886001, 1.018118888,
3293.754321660, 1.015480712,
3293.774757418, 1.013549137,
3293.815628735, 1.002710985,
3293.836064393, 1.000175467,
3293.856499952, 0.997005607,
3293.876935710, 0.996063183,
3293.897371368, 0.997761291,
3293.917806926, 0.998259740,
3293.938242684, 0.991747973,
3293.958678343, 0.978032371,
3293.999549659, 0.987220539,
3294.019985317, 0.992670037,
3294.040420875, 0.992379624,
3294.060856633, 0.994387729,
3294.081292291, 0.998211103,
3294.101728049, 0.998504921,
3294.122163606, 0.999053258,
3294.163035022, 1.002813121,
3294.183470580, 1.002652984,
3294.203906238, 1.003785563,
3294.224341995, 1.003809560,
3294.244777653, 1.006085548,
3294.265213210, 1.009255724,
3294.306084526, 1.007387851,
3294.326520183, 1.007501203,
3294.346955941, 1.008115952,
3294.367391498, 1.010370148,
3294.387827155, 1.007705703,
3294.408262913, 1.006967701,
3294.428698470, 1.007650669,
3294.449134227, 1.010035113,
3294.469569885, 1.011555579,
3294.490005442, 1.013837900,
3294.510441199, 1.015430141,
3294.551312413, 1.020921883,
3294.571748171, 1.020383566,
3294.592183827, 1.019927593,
3294.612619485, 1.019043420,
3294.633055141, 1.019553202,
3294.653490798, 1.016836999,
3294.673926455, 1.014720099,
3294.694362112, 1.012172043,
3294.714797769, 1.009650983,
3294.735233526, 1.005312788,
3294.755669082, 1.000581092,
3294.796540496, 0.998416052,
3294.816976152, 0.996808212,
3294.837411709, 0.995464299,
3294.857847465, 0.984841198,
3294.878283122, 0.970532386,
3294.898718678, 0.973896955,
3294.919154434, 0.989448696,
3294.939590091, 0.990969129,
3294.960025647, 0.991660713,
3294.980461403, 0.993120672,
3295.000897059, 0.993862847,
3295.041768372, 0.999031408,
3295.062204028, 1.000145387,
3295.082639684, 0.999517277,
3295.103075340, 1.001286463,
3295.123510896, 1.002891979,
3295.143946651, 1.004292742,
3295.164382307, 1.005124033,
3295.184817963, 1.007873536,
3295.205253619, 1.009529397,
3295.225689274, 1.005111026,
3295.246124930, 1.002545133,
3295.286996241, 1.008752853,
3295.307431896, 1.008524790,
3295.327867652, 1.008548394,
3295.348303207, 1.009582814,
3295.368738863, 1.012376940,
3295.389174618, 1.014905540,
3295.409610173, 1.016530124,
3295.430045928, 1.017580417,
3295.450481584, 1.017260595,
3295.470917139, 1.019421111,
3295.491352894, 1.017997820,
3295.532224104, 1.013553037,
3295.552659858, 1.011779082,
3295.573095513, 1.008772178,
3295.593531068, 1.007760186,
3295.613966823, 1.007231109,
3295.634402477, 1.006154751,
3295.654838132, 1.005726250,
3295.675273787, 1.003653674,
3295.695709441, 1.001888011,
3295.716145096, 0.999413262,
3295.736580850, 0.995522070,
3295.777452159, 0.976092225,
3295.797887713, 0.968063617,
3295.818323367, 0.978302108,
3295.838759121, 0.991250810,
3295.859194675, 0.993288378,
3295.879630329, 0.991484972,
3295.900066083, 0.993563128,
3295.920501637, 0.993421473,
3295.940937291, 0.995230392,
3295.961373045, 0.997433015,
3295.981808598, 0.999533275,
3296.022680006, 1.003148549,
3296.043115559, 1.006526822,
3296.063551213, 1.008691248,
3296.083986966, 1.007366315,
3296.104422619, 1.009222865,
3296.124858273, 1.008581884,
3296.145293926, 1.009596304,
3296.165729579, 1.010438590,
3296.186165232, 1.010465456,
3296.206600885, 1.010311571,
3296.227036538, 1.010801627,
3296.247472291, 1.010691699,
3296.267907844, 1.013590062,
3296.288343497, 1.014123956,
3296.308779250, 1.018958322,
3296.329214802, 1.016693533,
3296.349650455, 1.019127999,
3296.370086208, 1.020720620,
3296.390521760, 1.021838684,
3296.410957413, 1.020949766,
3296.431393165, 1.020256120,
3296.451828717, 1.019469579,
3296.472264470, 1.017136954,
3296.513135674, 1.031157357,
3296.533571426, 1.031605753,
3296.554006978, 1.030562032,
3296.574442630, 1.029344377,
3296.594878382, 1.029238266,
3296.615313934, 1.027227542,
3296.635749585, 1.027107546,
3296.656185337, 1.025076568,
3296.676620989, 1.017916982,
3296.697056540, 1.003387669,
3296.717492292, 1.000879729,
3296.737927943, 1.014370809,
3296.758363494, 1.018347524,
3296.778799246, 1.017209417,
3296.799234897, 1.021632663,
3296.819670648, 1.021809566,
3296.840106199, 1.023835680,
3296.860541850, 1.026157031,
3296.880977601, 1.027440974,
3296.901413152, 1.032359351,
3296.921848803, 1.032383158,
3296.942284553, 1.033154052,
3296.962720104, 1.034225804,
3296.983155755, 1.036481662,
3297.003591505, 1.037720615,
3297.024027056, 1.036662151,
3297.044462706, 1.036064508,
3297.064898456, 1.033604855,
3297.085334106, 1.033734571,
3297.105769657, 1.030789767,
3297.126205407, 1.029893751,
3297.146641057, 1.028925460,
3297.167076607, 1.029199515,
3297.187512356, 1.030647558,
3297.228383656, 1.041050755,
3297.248819306, 1.048053139,
3297.269254955, 1.047579501,
3297.289690605, 1.053066376,
3297.310126254, 1.051459530,
3297.330561803, 1.051889023,
3297.350997553, 1.050867002,
3297.371433202, 1.046641926,
3297.391868751, 1.045224085,
3297.412304500, 1.040307710,
3297.432740149, 1.044270476,
3297.453175698, 1.038401094,
3297.473611447, 1.034712213,
3297.494047095, 1.034680734,
3297.514482744, 1.029213671,
3297.534918392, 1.028151467,
3297.555354041, 1.025817572,
3297.575789789, 1.019212173,
3297.596225338, 1.010934499,
3297.616660986, 0.993724720,
3297.637096734, 0.993969864,
3297.657532382, 1.010641317,
3297.677967930, 1.011195291,
3297.698403678, 1.012430162,
3297.739274874, 1.011067244,
3297.759710622, 1.012404008,
3297.780146269, 1.014396189,
3297.800581817, 1.015710930,
3297.821017564, 1.018145830,
3297.841453211, 1.019000609,
3297.861888759, 1.019714838,
3297.882324506, 1.021258566,
3297.902760153, 1.021874344,
3297.923195800, 1.021407297,
3297.943631447, 1.022126104,
3297.964066994, 1.023970310,
3297.984502741, 1.022891694,
3298.004938387, 1.023767437,
3298.025374034, 1.024703569,
3298.045809681, 1.025289015,
3298.066245327, 1.027357233,
3298.086680973, 1.027574741,
3298.107116620, 1.031900601,
3298.127552266, 1.033514436,
3298.147987912, 1.035148150,
3298.168423658, 1.035856480,
3298.188859204, 1.037145844,
3298.209294850, 1.037276291,
3298.229730596, 1.035385983,
3298.250166141, 1.036662251,
3298.270601787, 1.034499403,
3298.291037532, 1.033164153,
3298.311473078, 1.030311062,
3298.331908723, 1.028414912,
3298.352344468, 1.025111000,
3298.372780014, 1.021641280,
3298.393215759, 1.019275048,
3298.413651404, 1.013952279,
3298.434086948, 1.010051462,
3298.454522693, 1.009065819,
3298.474958338, 1.006200032,
3298.495393983, 1.003443702,
3298.515829627, 0.989811580,
3298.536265272, 0.983276302,
3298.556700916, 0.993743361,
3298.577136560, 1.003844237,
3298.597572204, 1.004327790,
3298.618007848, 1.007585235,
3298.638443592, 1.009384480,
3298.658879136, 1.011009524,
3298.679314780, 1.011375417,
3298.699750424, 1.015142529,
3298.720186067, 1.014307847,
3298.740621711, 1.017700265,
3298.761057354, 1.021942312,
3298.781492998, 1.017994451,
3298.801928741, 1.018156761,
3298.822364284, 1.018636295,
3298.842799927, 1.018858128,
3298.863235670, 1.018833269,
3298.883671213, 1.019334436,
3298.904106855, 1.018308302,
3298.924542598, 1.017927884,
3298.944978141, 1.017639174,
3298.965413783, 1.016824837,
3298.985849526, 1.017251933,
3299.006285168, 1.015502837,
3299.026720710, 1.017830047,
3299.047156452, 1.017829849,
3299.067592094, 1.019547224,
3299.088027636, 1.019931958,
3299.108463378, 1.020627765,
3299.128899019, 1.021204818,
3299.149334561, 1.021442224,
3299.169770302, 1.024477758,
3299.190205944, 1.028241594,
3299.210641685, 1.029620526,
3299.231077226, 1.032307479,
3299.251512867, 1.030728372,
3299.271948608, 1.030821628,
3299.292384149, 1.026411061,
3299.312819790, 1.024138344,
3299.333255531, 1.019798194,
3299.353691071, 1.018275198,
3299.374126712, 1.014245834,
3299.394562452, 1.014207452,
3299.414997992, 1.010424067,
3299.435433633, 0.994455665,
3299.455869273, 0.997587054,
3299.476304913, 1.012641742,
3299.496740552, 1.015941643,
3299.517176192, 1.022324946,
3299.537611832, 1.022437402,
3299.558047471, 1.021858027,
3299.578483211, 1.020273075,
3299.598918750, 1.016922668,
3299.619354389, 1.014965296,
3299.639790129, 1.015823736,
3299.660225668, 1.020116028,
3299.701097045, 1.020559290,
3299.721532584, 1.020911863,
3299.741968323, 1.022791301,
3299.762403961, 1.022574477,
3299.782839500, 1.022775711,
3299.803275238, 1.022941440,
3299.823710876, 1.024604407,
3299.844146514, 1.025355475,
3299.864582152, 1.027478577,
3299.885017790, 1.024614240,
3299.905453428, 1.025280486,
3299.925889065, 1.028670845,
3299.946324703, 1.031274723,
3299.966760340, 1.031979756,
3299.987196077, 1.031943309,
3300.007631615, 1.034006802,
3300.028067252, 1.030283283,
3300.048502989, 1.025825577,
3300.068938525, 1.023573934,
3300.089374162, 1.021963983,
3300.109809899, 1.019408593,
3300.130245435, 1.021082440,
3300.150681172, 1.021691315,
3300.171116708, 1.021372365,
3300.191552344, 1.020918152,
3300.211988080, 1.017978413,
3300.232423616, 1.018053153,
3300.252859252, 1.016069202,
3300.273294988, 1.015004356,
3300.293730524, 1.014414299,
3300.314166159, 1.015975238,
3300.334601894, 1.009112487,
3300.355037430, 0.997408550,
3300.375473065, 1.002032765,
3300.395908800, 1.014399086,
3300.416344435, 1.018434485,
3300.436779970, 1.023148814,
3300.457215704, 1.024719472,
3300.477651339, 1.026550252,
3300.498086873, 1.025780929,
3300.538958242, 1.025009466,
3300.559393976, 1.024884239,
3300.579829510, 1.021191228,
3300.600265144, 1.018155575,
3300.620700878, 1.014582838,
3300.641136411, 1.012046170,
3300.682007778, 1.031711470,
3300.702443312, 1.037035725,
3300.722878945, 1.036631783,
3300.743314678, 1.037108025,
3300.763750211, 1.041746274,
3300.784185844, 1.040881103,
3300.804621576, 1.034936523,
3300.825057209, 1.031292289,
3300.845492741, 1.032321300,
3300.865928474, 1.031664730,
3300.886364106, 1.029650962,
3300.906799638, 1.028314536,
3300.927235370, 1.025679599,
3300.947670902, 1.022230130,
3300.968106533, 1.022148643,
3300.988542265, 1.021993517,
3301.008977797, 1.022589223,
3301.029413528, 1.021999251,
3301.049849159, 1.022538634,
3301.070284690, 1.021897186,
3301.090720421, 1.021998377,
3301.111156052, 1.022354492,
3301.131591583, 1.038619705,
3301.172462944, 1.018194756,
3301.192898474, 1.012809938,
3301.213334204, 1.009984493,
3301.233769835, 1.004741068,
3301.254205464, 0.990403065,
3301.274641094, 0.984151262,
3301.295076724, 0.995867411,
3301.315512354, 1.005989097,
3301.335948083, 1.005961331,
3301.356383612, 1.007034681,
3301.376819242, 1.009343609,
3301.397254971, 1.010034937,
3301.417690500, 1.012470297,
3301.438126129, 1.012060526,
3301.458561857, 1.014189299,
3301.478997386, 1.020488432,
3301.499433014, 1.024192614,
3301.519868742, 1.026596316,
3301.540304271, 1.026068119,
3301.560739999, 1.025986794,
3301.581175627, 1.024701785,
3301.601611154, 1.021501717,
3301.622046882, 1.016465433,
3301.683353764, 1.037574570,
3301.703789391, 1.037374634,
3301.724224918, 1.038409941,
3301.744660645, 1.040763916,
3301.765096272, 1.043239964,
3301.785531798, 1.044485582,
3301.805967525, 1.042754810,
3301.826403151, 1.042362200,
3301.846838677, 1.039522648,
3301.867274404, 1.037849622,
3301.887710029, 1.036418280,
3301.908145555, 1.033487966,
3301.928581281, 1.033521523,
3301.949016906, 1.033243476,
3301.969452432, 1.029894588,
3301.989888157, 1.024933582,
3302.010323782, 1.020947049,
3302.030759507, 1.017176317,
3302.051195032, 1.011923096,
3302.071630657, 1.007704363,
3302.092066381, 1.007211754,
3302.112501906, 1.004588887,
3302.132937530, 1.004142701,
3302.153373254, 1.000853977,
3302.173808878, 0.988163056,
3302.194244402, 0.989592911,
3302.214680126, 1.006674803,
3302.235115749, 1.011064570,
3302.255551273, 1.012971180,
3302.275986996, 1.011519875,
3302.296422619, 1.013774448,
3302.316858142, 1.017197693,
3302.337293865, 1.012717264,
3302.357729488, 1.011785272,
3302.398600733, 1.025786287,
3302.419036255, 1.027991560,
3302.439471878, 1.029275348,
3302.459907600, 1.029309358,
3302.480343121, 1.028775307,
3302.500778743, 1.026161515,
3302.521214465, 1.025828117,
3302.541650086, 1.025909171,
3302.562085708, 1.026984514,
3302.582521329, 1.028748790,
3302.602956950, 1.029818224,
3302.623392571, 1.028635284,
3302.643828192, 1.028746523,
3302.664263812, 1.029441159,
3302.684699533, 1.032209548,
3302.705135053, 1.035762526,
3302.725570673, 1.038528299,
3302.746006393, 1.040378144,
3302.766441913, 1.040676222,
3302.786877533, 1.041694742,
3302.807313252, 1.039480354,
3302.827748772, 1.036774039,
3302.848184391, 1.033920790,
3302.909491248, 1.020639281,
3302.929926967, 1.010085293,
3302.950362485, 1.007770836,
3302.970798104, 1.004993400,
3302.991233822, 1.007222080,
3303.011669440, 1.015213955,
3303.032105058, 1.020573377,
3303.052540676, 1.025090277,
3303.072976294, 1.022690022,
3303.093411911, 1.021184425,
3303.134283146, 0.992055468,
3303.154718763, 0.997192497,
3303.175154380, 1.003104384,
3303.195589896, 1.012522247,
3303.216025613, 1.020434427,
3303.236461230, 1.021380406,
3303.256896746, 1.021378854,
3303.277332462, 1.022563771,
3303.297768078, 1.021955742,
3303.318203594, 1.025217914,
3303.338639309, 1.027195638,
3303.359074925, 1.024785319,
3303.379510540, 1.025466904,
3303.399946156, 1.025276288,
3303.420381771, 1.023764438,
3303.440817386, 1.023554098,
3303.461253000, 1.027531142,
3303.481688615, 1.027614809,
3303.502124229, 1.027509676,
3303.522559944, 1.025724627,
3303.542995458, 1.029227918,
3303.563431172, 1.033676560,
3303.583866786, 1.041433253,
3303.645173626, 1.036518951,
3303.665609139, 1.037514367,
3303.686044853, 1.037274122,
3303.706480465, 1.035222903,
3303.726915978, 1.033072451,
3303.747351691, 1.029794249,
3303.767787303, 1.026562872,
3303.788222815, 1.026239722,
3303.808658527, 1.026228185,
3303.829094139, 1.022121675,
3303.849529751, 1.018699689,
3303.869965363, 1.016482743,
3303.890400974, 1.014817934,
3303.910836485, 1.011698196,
3303.931272196, 1.008208014,
3303.951707807, 1.007420456,
3303.972143318, 1.004918295,
3303.992579029, 0.994528552,
3304.013014639, 0.988916543,
3304.033450150, 1.002327300,
3304.053885860, 1.009716484,
3304.074321470, 1.008915190,
3304.115192689, 1.014812750,
3304.135628299, 1.015468881,
3304.156064008, 1.017877184,
3304.176499517, 1.017924740,
3304.196935126, 1.018504468,
3304.217370835, 1.019176543,
3304.237806344, 1.019565085,
3304.258241952, 1.018736603,
3304.278677661, 1.019656183,
3304.299113169, 1.021479358,
3304.319548777, 1.023575261,
3304.339984485, 1.024484258,
3304.360420092, 1.025828987,
3304.380855600, 1.023636684,
3304.401291307, 1.023786502,
3304.421726914, 1.028646536,
3304.442162421, 1.028819083,
3304.462598128, 1.032666113,
3304.483033735, 1.038167376,
3304.503469241, 1.042125449,
3304.523904948, 1.041772611,
3304.544340554, 1.044114177,
3304.564776060, 1.042001696,
3304.605647371, 1.017514799,
3304.626082877, 1.021326965,
3304.646518582, 1.022345178,
3304.666954087, 1.020400738,
3304.687389792, 1.019528367,
3304.707825397, 1.020765170,
3304.728260902, 1.018264278,
3304.748696606, 1.020282158,
3304.769132210, 1.021372343,
3304.789567814, 1.022803038,
3304.810003418, 1.020134035,
3304.830439022, 1.015929428,
3304.850874626, 1.011719744,
3304.871310229, 1.009785726,
3304.891745832, 1.003098252,
3304.912181435, 0.990381742,
3304.932617138, 0.992132263,
3304.953052641, 1.006981588,
3304.973488244, 1.007566984,
3304.993923946, 1.008590162,
3305.014359448, 1.009503137,
3305.034795050, 1.009438193,
3305.055230752, 1.009781875,
3305.075666254, 1.011042314,
3305.096101855, 1.012726851,
3305.116537557, 1.015361037,
3305.136973058, 1.014701290,
3305.157408659, 1.013803946,
3305.177844359, 1.015447350,
3305.198279960, 1.020170403,
3305.218715460, 1.023209173,
3305.239151161, 1.025613843,
3305.259586761, 1.028444284,
3305.280022361, 1.030935154,
3305.300457960, 1.032501796,
3305.320893560, 1.035064417,
3305.341329159, 1.035956068,
3305.361764758, 1.032881005,
3305.382200357, 1.033609504,
3305.402635956, 1.033173093,
3305.423071555, 1.031272205,
3305.443507053, 1.030171406,
3305.463942752, 1.027542816,
3305.484378350, 1.028737667,
3305.504813848, 1.031040698,
3305.525249545, 1.035790377,
3305.545685143, 1.045138263,
3305.586556337, 1.024189617,
3305.606991934, 1.027703522,
3305.627427531, 1.029885335,
3305.647863128, 1.030958501,
3305.668298724, 1.030060176,
3305.688734321, 1.023623389,
3305.709169917, 1.021332288,
